user_id,group_name,industry,template_activity
077d356241905af,control,,6.0331
69758786d50a225,test,,5.2202
97f2ec08fa588a2,test,,4.5035
7c47b0e87d327f1,test,Преподавание и обучение,4.6937
41e758ef52970e0,control,,5.714
4cf2231d2bc8331,test,,5.6207
3dc6b908aa22523,control,,5.0909
8fe2951b46cd34e,control,,6.2472
16c1fc0bca90b4b,control,Управление продуктом,5.9489
62928198119a349,control,,5.012
84f1e27ed93e45e,control,,4.8073
d9b5116ac1cca77,test,Преподавание и обучение,4.9403
43a0f759d725465,test,,5.5211
a3acdd4b3c3b9cd,control,Преподавание и обучение,3.1804
751bf330e326d0e,control,Другое,3.6556
d11311413a49f1a,control,,5.7859
eb98bb74f69a938,control,,4.246
5e0250ab7be417e,test,,6.0813
d9554fe08dbde76,test,,4.8013
56679b497ea80a4,control,Преподавание и обучение,5.3157
b46373c6bd7d27d,control,,4.8937
9e3d332a2dc8ce0,control,Бизнес и предпринимательство,5.2912
1caad24ac6d4b8d,control,,5.9594
b0acc3e687088b3,control,,6.3232
bb9ef826f2e12fe,test,,4.7563
829adde67be7ca7,control,,5.2551
eb7830107f45e5e,control,,4.0435
51fe7551ed5bb32,control,,4.2201
07807c7d047548f,test,Преподавание и обучение,4.7933
e193fd051bccea9,test,Другое,3.3679
5e8156458d7cb5e,test,,4.5572
9dd0390c24a2365,control,,5.9115
441c0603e1b4dfc,control,,5.4765
244b707ecb4d986,test,Разработка и инженерия,4.0783
e46b32dee875abf,test,,6.17
d46a8e1d5cb3bf7,control,Другое,6.1272
117707af205831a,test,,4.9127
b8f90b4eaa7bf13,test,,7.1408
bc851a33946f698,test,,5.007
2b6e0fa40ad2160,control,,3.7949
5c0fd12549aa8da,control,Преподавание и обучение,3.3712
e37f11d0ce958e3,control,Преподавание и обучение,7.6607
09dbc660bbc9342,control,,2.7018
834ad6c8dc310cd,control,Управление командой,4.8976
cfce8f29fcc04a5,control,,4.5252
2b35437980d4767,control,,4.235
75d5b3dcdd3c08e,test,,6.0896
9f61eda49101fc8,test,,5.4759
1d15f4e58a4dabb,test,Преподавание и обучение,3.3627
e93ba6eb33e72b4,control,,5.598
d8c465646b0e9b8,control,Преподавание и обучение,4.1385
2631a1076edee80,control,,5.6415
f770770599873ca,control,,5.7538
551e869f6d1f8d5,control,,4.4166
7dc3d8eb3302aa6,control,Управление продуктом,5.0357
6ef4aad3dab475f,control,Управление продуктом,6.2188
4aac33b7225111a,test,Преподавание и обучение,6.9019
613382cc2716d02,control,Преподавание и обучение,6.2415
9d9d85e8fbf8df4,control,Преподавание и обучение,6.3574
f4b7be4d7c05d83,control,,5.0774
e88d750cf54f39e,control,,5.3549
8763127d8065cf4,test,Редактура и копирайтинг,3.9315
16fc9408a458cc8,test,,6.3898
1cb4509ed94780a,control,,4.6112
d4da7eba601f2ec,test,,5.1067
f249c10e865b017,control,Преподавание и обучение,5.3955
b0d557d252a56f4,control,,5.0102
f5aad5b6e884f55,control,,6.0348
868c665ec36a524,test,,4.0365
2b53c2868b4d870,control,,3.9673
3d8c713f6e61845,control,Преподавание и обучение,2.6161
76f891fbdd412fb,control,,5.2411
c74e5bac24a11c3,test,,5.126
93245dc23397140,test,,4.7886
5e925dd89a4ca77,control,,6.0805
6079a3a311fb37d,test,Преподавание и обучение,6.3961
bf75df3a5fcb8ac,control,,4.5127
0f32a26f91cb83f,test,,3.885
960659bd0fdeac4,test,Преподавание и обучение,5.2916
bf302f03e71086a,control,Преподавание и обучение,4.3055
f08ecb0a5f7c8b2,test,Дизайн,5.4066
cf4d382c3894898,control,Преподавание и обучение,4.3259
b158ef2801a0243,control,,6.1762
e8da12b89ebcee2,control,,5.1559
8b8d9486017c5c7,control,Преподавание и обучение,7.18
016a8cbbd848eff,test,,5.9355
d8ed7186852138f,test,,6.1815
bbf99d745e6eb10,test,Преподавание и обучение,5.8109
f315f12dcbf61d7,control,Преподавание и обучение,6.0899
3ec3dd96eb9054c,test,Управление продуктом,4.2847
6e516bdcdc4fd41,test,Преподавание и обучение,2.4741
3c230ffece417de,control,Другое,4.9096
9b3451592aff2ca,test,Разработка и инженерия,6.3491
8c7b4510a80b759,test,,5.3303
9f33c7fbb2f4864,test,Другое,4.7763
bb7d69825f158d4,test,Преподавание и обучение,3.49
f96c80dd7472b9f,test,,6.8622
e4ceca6a6875e37,control,,3.3551
918aff1e953436c,control,,3.6216
11a8eac11cf07bf,test,Преподавание и обучение,5.3172
797eaf7f1d4baf4,test,,5.6478
5b36198aecd4b25,test,Управление продуктом,6.3689
28bdbd332bc228d,control,,4.3445
f6e0740a366a085,test,Преподавание и обучение,5.5705
3c705f348705111,test,,5.8591
9e1e4295055c796,test,Преподавание и обучение,4.315
f61dc540746c9c3,test,,4.9177
fe5eaed9c3ae8d4,control,Преподавание и обучение,4.3546
84f34f0e5aab3e4,test,,4.6197
de0d530c12ec5a2,control,,4.9522
11d710ad5470953,test,Преподавание и обучение,5.9518
295302f09fc47ef,test,,6.7876
1f3bf6846dbb8a3,control,Аналитика и исследования,5.2815
e99746a77d4c243,control,,4.1474
be80a7c499f3100,test,,6.6918
17869b7db56c85f,test,,6.4447
9d9621a25aa0b2e,control,,2.6424
77728cfdb2d407b,control,,6.3938
f398dc2ccae5f25,test,,6.852
dc1998cd2d094fd,control,Преподавание и обучение,5.0715
3dc1d5ebdf4787d,test,Финансы и консалтинг,5.9282
b5d4b5cecea1efb,test,Преподавание и обучение,5.969
63fe541c8fa4d36,test,,5.4984
a999cdc470fdb88,test,,7.3421
7f7c00da84674a5,test,,3.6145
8511e555ecc6ce3,test,,5.006
fab566ea618c832,control,,6.3408
b0075a7b2b638bc,test,,5.9801
514626f41b20fd1,control,,5.0841
36e8d31f80016fc,test,,6.4815
65355707a3c14ab,test,,3.6533
b2583f47a59a37f,control,,6.7477
970830e8acd2886,test,,4.7738
58ec1281ce8dca9,control,,6.3999
7394d15bbe6b54a,test,Дизайн,5.4366
00bfaa5dbd2bb54,control,,3.7207
f36295913d0a788,test,Другое,4.7595
1f861cfa93b8a0e,test,Дизайн,3.5917
a331ae19e1fc58a,control,,5.4526
c1dbb278b752bcf,control,,5.0848
e3024ec50e875f8,test,,5.9679
e3939793a91f54d,control,,6.7506
d0307a4a2075d3c,control,,5.8526
8d9e12b27042885,control,,3.1391
36ea1434326120f,test,,5.9937
2b223498ecd3945,control,,6.0717
657e64e9a77900d,test,,4.174
84f596a34271898,control,,3.2187
021a584e82c0b99,test,,3.9004
c6ef87d40e0737a,test,,6.5942
8445c2aa471d326,test,Управление продуктом,4.1293
bacfcaf962a00cb,control,,6.1751
d16707a07234d7e,test,,5.2238
2c82c7aa971d962,test,Преподавание и обучение,7.3965
f4d1e1a42bb3a16,test,,6.0568
5b6fee09e1c6186,test,Преподавание и обучение,4.945
e43d472d902080f,test,,5.4334
8da525826846af1,test,,3.5059
2d7a3e84fc7880e,test,,3.9776
b71d9936b6f4ee3,test,,5.8554
4395204194742a4,control,,5.1752
829d042529dfa08,test,,6.947
1a8bad5f81d7302,test,,5.3979
54bc5b9816a6f14,test,,6.1137
b5ca4bbbb28895d,control,,4.6152
99d7ce461cc8b1a,control,,5.8053
617c5e6eeccdefd,test,Дизайн,5.2515
4fb5043ac6a2f36,control,Финансы и консалтинг,4.5921
e92206255bc839d,test,,5.8399
b18dc2389bc17cf,test,,6.0074
89cc5a907fb87e0,control,,4.8025
180e8473c263eac,test,Поддержка и сервис,5.5176
606abe65afff0b9,control,,4.2802
ac811bf3f2a1462,control,,6.0662
f172c95d12b7165,test,Разработка и инженерия,5.597
3af26c3767a295f,control,Преподавание и обучение,4.1551
046e09d1e03fffc,control,Преподавание и обучение,5.7179
37c0a0db5cc7656,test,Преподавание и обучение,5.4937
c9ca1cf6af8bbe7,test,,4.2211
076aeb3132ea9f7,test,,3.6995
4e62aa91fcd4b97,test,,5.9204
060c4d6508e2cd8,control,,4.7981
c866932aa7129cf,test,,5.2626
f808a27c4295f4a,control,Преподавание и обучение,2.0217
1038d30f775b285,control,,6.7
b7308b42701fcc6,test,Преподавание и обучение,5.1251
ec112bbfd10bdd7,test,,6.5371
0b1ac623f9c7444,test,Преподавание и обучение,6.7679
60a5515e2a17683,control,,5.2138
61693416afd7632,test,,5.5144
59e19abe406db30,test,,6.9565
3ff221f3aa823e3,control,Преподавание и обучение,4.792
0b7e1d176ae706b,control,,4.6555
6436da1d00bc711,test,,5.7574
4435326df2d930d,test,Преподавание и обучение,5.319
868e08eb5f9af58,control,Преподавание и обучение,2.1299
639b76cb9c9c6e4,control,Бизнес и предпринимательство,3.8703
78f82122723e88b,test,Преподавание и обучение,5.4628
4074b18c5752afe,control,,3.7001
9776a43bc2ae701,test,Другое,3.1399
f00cc32a62d8d35,test,Преподавание и обучение,6.1017
eeb6dc4d8019dd2,control,,4.9107
3b8c8275600b006,control,,5.761
4f81f4ea12654d7,test,,4.655
15c010af8579af4,test,,4.5545
280b62d03483cf5,test,,5.497
85bb8c458fe2887,control,,2.7908
361933053f19200,test,,5.1781
162c00a050cd0ec,test,,2.3721
858a4a23e7e6e8a,control,Преподавание и обучение,6.1533
ac0f724b6ea0c41,control,Преподавание и обучение,3.871
7a338cc6ee845a3,control,,4.254
ba025aea900c778,control,Преподавание и обучение,6.0446
fa77e83e7e554b7,test,,6.4152
b16c33f23a02a74,control,,5.2151
9c64c1cd0435d15,test,Преподавание и обучение,5.1404
3378dfe0d4dcb70,control,,5.1654
00e6da708345cd1,test,Другое,4.5914
e8215afb2238bbd,test,Преподавание и обучение,4.6399
1a2c8b2bc912a3c,control,,6.1713
91636de705c209e,test,,5.7885
efaced346b36cd7,test,,5.2295
0bcc5eb0bca8d3d,control,,5.2399
e004d5b14295bb7,test,,7.2578
93ae3c469069c9c,control,Маркетинг и реклама,4.5839
27991bc01946f22,test,,6.9695
541c325e7133803,control,,5.5696
bd2304b7c57d77b,control,,3.6988
dc6beba67c3dc46,test,,5.4838
59ec06f2598af0b,test,,4.2248
c503a84c19ff3a8,control,,4.9907
70fde489579ce71,control,,5.0233
496588a467a7b9a,control,Разработка и инженерия,4.8118
d5d8b6127aa52d2,control,,5.6515
ae84b6322cef180,test,,4.5724
09eb5b005602cd2,control,Дизайн,4.3139
f1568d267152447,test,,6.2156
7f8cf43b5836767,test,,5.4963
4263c2c0c9419c5,control,Преподавание и обучение,5.5223
eff097d57830b43,control,Преподавание и обучение,7.2803
56539e8e4874e46,control,Преподавание и обучение,3.6285
15b41a866bfe179,test,Преподавание и обучение,6.169
a6703c373c41863,test,Преподавание и обучение,3.9772
b00639ab885a79d,control,,4.9875
af2331fbbaef1d4,control,Преподавание и обучение,5.5595
90a51971b430bc5,test,,5.0453
e6a35753cb73c52,control,,2.9234
0b8cf1e5a6a8d74,control,,4.2401
3f715bcb3d848c8,test,,4.1584
10c8a3818c6a343,control,Преподавание и обучение,3.9132
c093aa5f44c67ab,test,Преподавание и обучение,5.4632
7888a3a5d1fe502,control,,5.2843
afcee1a9bff133c,test,,5.8425
e30af2609ad9c16,test,Преподавание и обучение,5.1735
b7e485297eb5062,test,,4.1534
cb40f86c09feda1,control,,5.6245
8595c0f911d16dd,control,,6.2152
ed910d25a726608,control,Преподавание и обучение,4.2204
1fd7fba916657e7,control,,4.8603
ffba26715d20dd5,control,Преподавание и обучение,5.7864
fb6d75f31c0e938,test,,5.5388
f1cfc5f03cd7998,test,Бизнес и предпринимательство,4.5729
57849208ed547b0,control,,6.2714
fa3ef17e0a2cf2f,test,,4.1282
18897e86b88b3d1,test,,4.5975
c665dfac0dea9e5,test,,4.0972
973a4963b3c8503,control,Другое,4.2319
359fbde7ec87a40,test,Дизайн,4.9401
4bdf25a863c3aa4,test,,6.4494
de5454644f43bd1,test,,5.5755
c9f41b2595c3b8d,control,,5.0557
e61fa423af3199f,control,,3.7035
dcd878cb9d18829,control,Преподавание и обучение,4.5418
00b69955508d083,test,,6.5915
0d9c56cbbc60482,test,,4.2998
967875f408b84bd,test,,5.2569
9c961b00c42a177,test,,5.8316
bd5aaa2b0a38502,test,,5.0238
c12a2eb66323815,test,,5.7579
98262954bc49a3e,control,Преподавание и обучение,5.3594
d5d78177b6125d5,control,,6.048
dba888620439a2d,test,,5.72
cb9cb21e03bd1b2,control,,5.7953
6eafb46a1efcecd,test,,6.1434
527d91e43161fb9,control,,6.2196
651f3de8e100787,control,,4.5654
58ada3b9b4ae281,control,,5.7465
9e1a8710111116e,control,,4.9186
09b13ea6ef24984,control,Преподавание и обучение,4.0659
9b4ce11be3af84b,test,Преподавание и обучение,5.0788
28ccf1fecc67b56,test,,6.5655
a6f2cda03c83aec,control,,5.2796
5aece073b7c793b,test,,6.205
d2d745fb1d497ff,control,Преподавание и обучение,4.666
63e79659ead3445,test,Преподавание и обучение,7.4576
f11b3a37d5f460a,test,,3.3065
4a885bf383b803d,test,,4.8457
ee49dd10418e9b5,control,,3.5462
10c5f0d305d67fe,control,Преподавание и обучение,5.9913
f60ce222efa9784,test,,5.9712
9db6209f45f22f0,control,,5.4841
dd8f62d9bfa7a84,control,Преподавание и обучение,5.8657
eb5862fcd1404b0,test,,5.0404
37735054a1baec6,test,,5.3072
101ee0a58f566a4,control,,4.0888
223815736b3382f,test,,5.9078
12b2e666345292e,test,,6.745
5a85f7604bd08f3,control,,3.8677
0916454505cf5d3,test,Преподавание и обучение,5.3662
26d3a79b7a9b5d1,control,Другое,3.4206
81856fb355b6951,test,,5.0604
497f08c1e3b0140,test,Преподавание и обучение,4.838
69da0c7cc4c208a,test,Управление командой,5.4331
2307f94967f8ffd,control,,5.6232
4008a5335565d2b,test,,4.1506
a34abcde6649d2c,test,Бизнес и предпринимательство,4.0665
61c82d0876f78a4,test,,5.1656
f00adbe73759cee,test,,3.7624
872a2b38b23a5b3,control,Преподавание и обучение,2.734
43acf1b4329cb37,control,,6.0672
2100ab7ecc1cc18,test,,5.4007
0e666b3d6a4e59d,test,Преподавание и обучение,4.0479
0b3bf207e7d9812,test,,5.889
dd126bff614f0d0,test,,6.4236
160e6c4708e34a0,control,,4.7566
b9d4d5ffb8a95a1,test,,3.6323
30d893e6ff1195e,test,Преподавание и обучение,5.8386
c1cb7184d79678e,test,Преподавание и обучение,4.411
3af6ccbe0729963,control,,3.9062
3c89859fb685c07,control,,3.8604
a8dfa6d76946c93,test,Маркетинг и реклама,5.8055
ad23f1eea6fd6af,control,,4.6789
d4b903d015ed58b,control,Преподавание и обучение,5.312
7255c22d8260b7b,control,Преподавание и обучение,6.7176
4e7bbfa281ece51,test,Дизайн,5.3079
97178612bcdc1c4,test,Преподавание и обучение,6.4013
9d056dd7f48d2be,test,,6.0699
5e2f97798fbc7d7,test,,4.534
8178826ae9844e2,control,Другое,6.3267
415584edcbe2bf9,control,Преподавание и обучение,4.5124
d3af61ec92c8f68,test,Преподавание и обучение,5.4416
3ba386717e044ec,test,,4.4057
03171f2d765ba76,test,,7.8642
f2906a99c112832,control,Преподавание и обучение,5.785
09696f3fe27459e,test,,3.9302
a1d1b6c88639c96,control,Преподавание и обучение,2.4398
9249b397384c3df,control,,4.7773
9135054dea2766a,control,,4.3017
241bff1f9387198,test,,7.1795
9eab281ae03a8f1,test,Преподавание и обучение,5.8935
9b4bb76417073a0,control,Бизнес и предпринимательство,6.686
7782e1077df7058,test,Преподавание и обучение,4.7056
e715213547b3d65,control,Аналитика и исследования,3.1171
503cc05e0315f90,control,,7.4694
0263e14279092c0,control,Другое,3.7081
d13f5ebb0c40d92,control,Другое,5.8849
fe490d752538e05,test,,4.8038
c7621859a0b6edb,control,Разработка и инженерия,5.8949
dc99353bc1fdd0d,control,,4.9123
c7422749a03d9cf,test,,5.381
0cead90c2f81709,control,,5.457
be78a32dfa46e9c,control,Преподавание и обучение,5.242
4336d5619c0b43e,test,Преподавание и обучение,7.7349
cd0a1afb0a79082,test,,4.6158
9047af2f56d785f,control,Разработка и инженерия,3.8844
69fb3bf0c532c3a,test,,5.7612
2de3986daf48df7,control,,6.6455
f249d3fd5376a48,test,Преподавание и обучение,6.4719
83e555da2639b1e,control,,4.8401
ee2346e931ef779,control,,4.7679
c00faaecb958d74,test,,3.5109
8118bfa6887d51e,control,,5.3582
ac77d1955d0f486,test,,3.8923
b089b2e8e15d5c1,test,,5.8895
d530700be4cf5a1,test,,6.0148
83a7ef9d227ba6a,test,,5.5042
dd42ff09962aac4,test,Преподавание и обучение,3.7613
a549b2aaeebf5ba,test,Преподавание и обучение,5.5188
cfdd4a016241979,control,Маркетинг и реклама,6.1113
d334c075b1f80b3,control,,4.8847
66e0a2d2ff994e4,test,Преподавание и обучение,5.0326
5cfcbac36635ed9,control,Преподавание и обучение,6.7121
b4ba6ad0acec3a0,test,Редактура и копирайтинг,5.7537
36ab3fe4bb0a7e0,test,,7.2975
49b89b7b878280b,test,,6.0978
1d6f46137a5fbb1,test,,6.4687
6bf5dcb43b5e005,control,Преподавание и обучение,5.9344
b4794a4de39bf22,control,,5.2614
dcb7ace485ac99a,control,,5.319
fbbaae0c282c4e5,test,Преподавание и обучение,6.6275
8c42a94ef0f5e8c,control,,5.8059
9e04e63b27df03e,control,,6.3466
b9615d0e416e812,control,Преподавание и обучение,3.2074
